sentences,sim_features
Miami now heads home to take on the Los_Angeles Clippers on Thursday night . ,"{""HOME-TEAM-PTS_QTR1"": 21, ""VIS-TEAM-PTS_QTR1"": 19, ""HOME-NEXT-HOME"": 1, ""HOME-NEXT-VIS"": 0, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 22, ""VIS-TEAM-PTS_QTR2"": 19, ""HOME-TEAM-PTS_QTR3"": 21, ""VIS-TEAM-PTS_QTR3"": 32, ""HOME-TEAM-PTS_QTR4"": 19, ""VIS-TEAM-PTS_QTR4"": 25, ""HOME-TEAM-PTS"": 83, ""VIS-TEAM-PTS"": 95, ""HOME-TEAM-FGM"": 29, ""VIS-TEAM-FGM"": 31, ""HOME-TEAM-FGA"": 70, ""VIS-TEAM-FGA"": 72, ""HOME-TEAM-FG_PCT"": 41, ""VIS-TEAM-FG_PCT"": 43, ""HOME-TEAM-FG3M"": 9, ""VIS-TEAM-FG3M"": 9, ""HOME-TEAM-FG3A"": 23, ""VIS-TEAM-FG3A"": 27, ""HOME-TEAM-FG3_PCT"": 39, ""VIS-TEAM-FG3_PCT"": 33, ""HOME-TEAM-FTM"": 16, ""VIS-TEAM-FTM"": 24, ""HOME-TEAM-FTA"": 26, ""VIS-TEAM-FTA"": 27, ""HOME-TEAM-FT_PCT"": 62, ""VIS-TEAM-FT_PCT"": 89, ""HOME-TEAM-REB"": 35, ""VIS-TEAM-REB"": 41, ""HOME-TEAM-AST"": 18, ""VIS-TEAM-AST"": 19, ""HOME-TEAM-TOV"": 12, ""VIS-TEAM-TOV"": 14, ""HOME-TEAM-WINS"": 4, ""VIS-TEAM-WINS"": 6, ""HOME-TEAM-LOSSES"": 6, ""VIS-TEAM-LOSSES"": 5, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 9, ""VIS-TEAM-STANDING"": 6, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 1, ""VIS-STREAK-COUNT"": 2}"
The The Atlanta Hawks ( 12 - 6 ) host the Nuggets on Sunday . ,"{""HOME-TEAM-PTS_QTR1"": 18, ""VIS-TEAM-PTS_QTR1"": 16, ""HOME-NEXT-HOME"": 1, ""HOME-NEXT-VIS"": 0, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 13, ""VIS-TEAM-PTS_QTR2"": 36, ""HOME-TEAM-PTS_QTR3"": 24, ""VIS-TEAM-PTS_QTR3"": 26, ""HOME-TEAM-PTS_QTR4"": 20, ""VIS-TEAM-PTS_QTR4"": 20, ""HOME-TEAM-PTS"": 75, ""VIS-TEAM-PTS"": 98, ""HOME-TEAM-FGM"": 30, ""VIS-TEAM-FGM"": 35, ""HOME-TEAM-FGA"": 80, ""VIS-TEAM-FGA"": 81, ""HOME-TEAM-FG_PCT"": 38, ""VIS-TEAM-FG_PCT"": 43, ""HOME-TEAM-FG3M"": 3, ""VIS-TEAM-FG3M"": 13, ""HOME-TEAM-FG3A"": 18, ""VIS-TEAM-FG3A"": 34, ""HOME-TEAM-FG3_PCT"": 17, ""VIS-TEAM-FG3_PCT"": 38, ""HOME-TEAM-FTM"": 12, ""VIS-TEAM-FTM"": 15, ""HOME-TEAM-FTA"": 19, ""VIS-TEAM-FTA"": 24, ""HOME-TEAM-FT_PCT"": 63, ""VIS-TEAM-FT_PCT"": 62, ""HOME-TEAM-REB"": 51, ""VIS-TEAM-REB"": 46, ""HOME-TEAM-AST"": 16, ""VIS-TEAM-AST"": 22, ""HOME-TEAM-TOV"": 17, ""VIS-TEAM-TOV"": 10, ""HOME-TEAM-WINS"": 8, ""VIS-TEAM-WINS"": 12, ""HOME-TEAM-LOSSES"": 10, ""VIS-TEAM-LOSSES"": 6, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 8, ""VIS-TEAM-STANDING"": 3, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 1, ""VIS-STREAK-COUNT"": 0}"
The Brooklyn Nets will finish of a back - to - back set Saturday in Charlotte against the Hornets . ,"{""HOME-TEAM-PTS_QTR1"": 22, ""VIS-TEAM-PTS_QTR1"": 18, ""HOME-NEXT-HOME"": 0, ""HOME-NEXT-VIS"": 1, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 22, ""VIS-TEAM-PTS_QTR2"": 27, ""HOME-TEAM-PTS_QTR3"": 19, ""VIS-TEAM-PTS_QTR3"": 15, ""HOME-TEAM-PTS_QTR4"": 25, ""VIS-TEAM-PTS_QTR4"": 10, ""HOME-TEAM-PTS"": 88, ""VIS-TEAM-PTS"": 70, ""HOME-TEAM-FGM"": 36, ""VIS-TEAM-FGM"": 22, ""HOME-TEAM-FGA"": 81, ""VIS-TEAM-FGA"": 69, ""HOME-TEAM-FG_PCT"": 44, ""VIS-TEAM-FG_PCT"": 32, ""HOME-TEAM-FG3M"": 5, ""VIS-TEAM-FG3M"": 11, ""HOME-TEAM-FG3A"": 20, ""VIS-TEAM-FG3A"": 28, ""HOME-TEAM-FG3_PCT"": 25, ""VIS-TEAM-FG3_PCT"": 39, ""HOME-TEAM-FTM"": 11, ""VIS-TEAM-FTM"": 15, ""HOME-TEAM-FTA"": 17, ""VIS-TEAM-FTA"": 20, ""HOME-TEAM-FT_PCT"": 65, ""VIS-TEAM-FT_PCT"": 75, ""HOME-TEAM-REB"": 47, ""VIS-TEAM-REB"": 37, ""HOME-TEAM-AST"": 25, ""VIS-TEAM-AST"": 18, ""HOME-TEAM-TOV"": 17, ""VIS-TEAM-TOV"": 23, ""HOME-TEAM-WINS"": 9, ""VIS-TEAM-WINS"": 2, ""HOME-TEAM-LOSSES"": 12, ""VIS-TEAM-LOSSES"": 20, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 8, ""VIS-TEAM-STANDING"": 15, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 9}"
Miami will host the Utah Jazz on Wednesday . ,"{""HOME-TEAM-PTS_QTR1"": 25, ""VIS-TEAM-PTS_QTR1"": 33, ""HOME-NEXT-HOME"": 0, ""HOME-NEXT-VIS"": 1, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 20, ""VIS-TEAM-PTS_QTR2"": 22, ""HOME-TEAM-PTS_QTR3"": 21, ""VIS-TEAM-PTS_QTR3"": 21, ""HOME-TEAM-PTS_QTR4"": 25, ""VIS-TEAM-PTS_QTR4"": 19, ""HOME-TEAM-PTS"": 91, ""VIS-TEAM-PTS"": 95, ""HOME-TEAM-FGM"": 30, ""VIS-TEAM-FGM"": 33, ""HOME-TEAM-FGA"": 77, ""VIS-TEAM-FGA"": 72, ""HOME-TEAM-FG_PCT"": 39, ""VIS-TEAM-FG_PCT"": 46, ""HOME-TEAM-FG3M"": 8, ""VIS-TEAM-FG3M"": 9, ""HOME-TEAM-FG3A"": 28, ""VIS-TEAM-FG3A"": 24, ""HOME-TEAM-FG3_PCT"": 29, ""VIS-TEAM-FG3_PCT"": 38, ""HOME-TEAM-FTM"": 23, ""VIS-TEAM-FTM"": 20, ""HOME-TEAM-FTA"": 32, ""VIS-TEAM-FTA"": 26, ""HOME-TEAM-FT_PCT"": 72, ""VIS-TEAM-FT_PCT"": 77, ""HOME-TEAM-REB"": 37, ""VIS-TEAM-REB"": 41, ""HOME-TEAM-AST"": 25, ""VIS-TEAM-AST"": 20, ""HOME-TEAM-TOV"": 17, ""VIS-TEAM-TOV"": 18, ""HOME-TEAM-WINS"": 10, ""VIS-TEAM-WINS"": 12, ""HOME-TEAM-LOSSES"": 13, ""VIS-TEAM-LOSSES"": 13, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 8, ""VIS-TEAM-STANDING"": 7, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 1, ""VIS-STREAK-COUNT"": 2}"
The Brooklyn Nets will go on the road to face the Boston Celtics on Friday . ,"{""HOME-TEAM-PTS_QTR1"": 30, ""VIS-TEAM-PTS_QTR1"": 27, ""HOME-NEXT-HOME"": 0, ""HOME-NEXT-VIS"": 1, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 28, ""VIS-TEAM-PTS_QTR2"": 27, ""HOME-TEAM-PTS_QTR3"": 18, ""VIS-TEAM-PTS_QTR3"": 23, ""HOME-TEAM-PTS_QTR4"": 26, ""VIS-TEAM-PTS_QTR4"": 19, ""HOME-TEAM-PTS"": 102, ""VIS-TEAM-PTS"": 96, ""HOME-TEAM-FGM"": 43, ""VIS-TEAM-FGM"": 36, ""HOME-TEAM-FGA"": 91, ""VIS-TEAM-FGA"": 82, ""HOME-TEAM-FG_PCT"": 47, ""VIS-TEAM-FG_PCT"": 44, ""HOME-TEAM-FG3M"": 6, ""VIS-TEAM-FG3M"": 7, ""HOME-TEAM-FG3A"": 23, ""VIS-TEAM-FG3A"": 25, ""HOME-TEAM-FG3_PCT"": 26, ""VIS-TEAM-FG3_PCT"": 28, ""HOME-TEAM-FTM"": 10, ""VIS-TEAM-FTM"": 17, ""HOME-TEAM-FTA"": 14, ""VIS-TEAM-FTA"": 22, ""HOME-TEAM-FT_PCT"": 71, ""VIS-TEAM-FT_PCT"": 77, ""HOME-TEAM-REB"": 39, ""VIS-TEAM-REB"": 51, ""HOME-TEAM-AST"": 21, ""VIS-TEAM-AST"": 15, ""HOME-TEAM-TOV"": 9, ""VIS-TEAM-TOV"": 18, ""HOME-TEAM-WINS"": 12, ""VIS-TEAM-WINS"": 12, ""HOME-TEAM-LOSSES"": 15, ""VIS-TEAM-LOSSES"": 17, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 8, ""VIS-TEAM-STANDING"": 12, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 1, ""VIS-STREAK-COUNT"": 1}"
The Dallas Mavericks ( 26 - 10 ) defeated the Brooklyn Nets ( 16 - 17 ) 96 - 88 in overtime on Monday will return home to host the Detroit Pistons on Wednesday . ,"{""HOME-TEAM-PTS_QTR1"": 35, ""VIS-TEAM-PTS_QTR1"": 21, ""HOME-NEXT-HOME"": 1, ""HOME-NEXT-VIS"": 0, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 14, ""VIS-TEAM-PTS_QTR2"": 22, ""HOME-TEAM-PTS_QTR3"": 16, ""VIS-TEAM-PTS_QTR3"": 22, ""HOME-TEAM-PTS_QTR4"": 17, ""VIS-TEAM-PTS_QTR4"": 17, ""HOME-TEAM-PTS"": 88, ""VIS-TEAM-PTS"": 96, ""HOME-TEAM-FGM"": 33, ""VIS-TEAM-FGM"": 37, ""HOME-TEAM-FGA"": 84, ""VIS-TEAM-FGA"": 94, ""HOME-TEAM-FG_PCT"": 39, ""VIS-TEAM-FG_PCT"": 39, ""HOME-TEAM-FG3M"": 3, ""VIS-TEAM-FG3M"": 10, ""HOME-TEAM-FG3A"": 25, ""VIS-TEAM-FG3A"": 27, ""HOME-TEAM-FG3_PCT"": 12, ""VIS-TEAM-FG3_PCT"": 37, ""HOME-TEAM-FTM"": 19, ""VIS-TEAM-FTM"": 12, ""HOME-TEAM-FTA"": 23, ""VIS-TEAM-FTA"": 19, ""HOME-TEAM-FT_PCT"": 83, ""VIS-TEAM-FT_PCT"": 63, ""HOME-TEAM-REB"": 52, ""VIS-TEAM-REB"": 51, ""HOME-TEAM-AST"": 20, ""VIS-TEAM-AST"": 24, ""HOME-TEAM-TOV"": 14, ""VIS-TEAM-TOV"": 10, ""HOME-TEAM-WINS"": 16, ""VIS-TEAM-WINS"": 26, ""HOME-TEAM-LOSSES"": 18, ""VIS-TEAM-LOSSES"": 10, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 7, ""VIS-TEAM-STANDING"": 4, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
Toronto will continue Toronto road trip against the Washington Wizards on Saturday . ,"{""HOME-TEAM-PTS_QTR1"": 23, ""VIS-TEAM-PTS_QTR1"": 29, ""HOME-NEXT-HOME"": 1, ""HOME-NEXT-VIS"": 0, ""VIS-NEXT-HOME"": 0, ""VIS-NEXT-VIS"": 1, ""HOME-TEAM-PTS_QTR2"": 31, ""VIS-TEAM-PTS_QTR2"": 37, ""HOME-TEAM-PTS_QTR3"": 28, ""VIS-TEAM-PTS_QTR3"": 25, ""HOME-TEAM-PTS_QTR4"": 31, ""VIS-TEAM-PTS_QTR4"": 22, ""HOME-TEAM-PTS"": 122, ""VIS-TEAM-PTS"": 127, ""HOME-TEAM-FGM"": 49, ""VIS-TEAM-FGM"": 47, ""HOME-TEAM-FGA"": 101, ""VIS-TEAM-FGA"": 92, ""HOME-TEAM-FG_PCT"": 49, ""VIS-TEAM-FG_PCT"": 51, ""HOME-TEAM-FG3M"": 4, ""VIS-TEAM-FG3M"": 7, ""HOME-TEAM-FG3A"": 19, ""VIS-TEAM-FG3A"": 26, ""HOME-TEAM-FG3_PCT"": 21, ""VIS-TEAM-FG3_PCT"": 27, ""HOME-TEAM-FTM"": 20, ""VIS-TEAM-FTM"": 26, ""HOME-TEAM-FTA"": 26, ""VIS-TEAM-FTA"": 30, ""HOME-TEAM-FT_PCT"": 77, ""VIS-TEAM-FT_PCT"": 87, ""HOME-TEAM-REB"": 50, ""VIS-TEAM-REB"": 45, ""HOME-TEAM-AST"": 19, ""VIS-TEAM-AST"": 22, ""HOME-TEAM-TOV"": 7, ""VIS-TEAM-TOV"": 9, ""HOME-TEAM-WINS"": 18, ""VIS-TEAM-WINS"": 32, ""HOME-TEAM-LOSSES"": 28, ""VIS-TEAM-LOSSES"": 15, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 9, ""VIS-TEAM-STANDING"": 2, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 1, ""VIS-STREAK-COUNT"": 1}"
"Up next , The Knicks host the West-leading Warriors on Saturday . ","{""HOME-TEAM-PTS_QTR1"": 29, ""VIS-TEAM-PTS_QTR1"": 21, ""HOME-NEXT-HOME"": 0, ""HOME-NEXT-VIS"": 1, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 24, ""VIS-TEAM-PTS_QTR2"": 24, ""HOME-TEAM-PTS_QTR3"": 15, ""VIS-TEAM-PTS_QTR3"": 25, ""HOME-TEAM-PTS_QTR4"": 24, ""VIS-TEAM-PTS_QTR4"": 18, ""HOME-TEAM-PTS"": 92, ""VIS-TEAM-PTS"": 88, ""HOME-TEAM-FGM"": 37, ""VIS-TEAM-FGM"": 34, ""HOME-TEAM-FGA"": 74, ""VIS-TEAM-FGA"": 89, ""HOME-TEAM-FG_PCT"": 50, ""VIS-TEAM-FG_PCT"": 38, ""HOME-TEAM-FG3M"": 3, ""VIS-TEAM-FG3M"": 6, ""HOME-TEAM-FG3A"": 11, ""VIS-TEAM-FG3A"": 24, ""HOME-TEAM-FG3_PCT"": 27, ""VIS-TEAM-FG3_PCT"": 25, ""HOME-TEAM-FTM"": 15, ""VIS-TEAM-FTM"": 14, ""HOME-TEAM-FTA"": 22, ""VIS-TEAM-FTA"": 17, ""HOME-TEAM-FT_PCT"": 68, ""VIS-TEAM-FT_PCT"": 82, ""HOME-TEAM-REB"": 47, ""VIS-TEAM-REB"": 40, ""HOME-TEAM-AST"": 23, ""VIS-TEAM-AST"": 23, ""HOME-TEAM-TOV"": 14, ""VIS-TEAM-TOV"": 5, ""HOME-TEAM-WINS"": 21, ""VIS-TEAM-WINS"": 10, ""HOME-TEAM-LOSSES"": 28, ""VIS-TEAM-LOSSES"": 40, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 8, ""VIS-TEAM-STANDING"": 15, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 1}"
the Brooklyn Nets were coming off a 110 - 108 victory over the Western_Conference leading Golden State Warriors on Monday . ,"{""HOME-TEAM-PTS_QTR1"": 15, ""VIS-TEAM-PTS_QTR1"": 35, ""HOME-NEXT-HOME"": 1, ""HOME-NEXT-VIS"": 0, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 29, ""VIS-TEAM-PTS_QTR2"": 21, ""HOME-TEAM-PTS_QTR3"": 22, ""VIS-TEAM-PTS_QTR3"": 32, ""HOME-TEAM-PTS_QTR4"": 25, ""VIS-TEAM-PTS_QTR4"": 27, ""HOME-TEAM-PTS"": 91, ""VIS-TEAM-PTS"": 115, ""HOME-TEAM-FGM"": 35, ""VIS-TEAM-FGM"": 42, ""HOME-TEAM-FGA"": 88, ""VIS-TEAM-FGA"": 85, ""HOME-TEAM-FG_PCT"": 40, ""VIS-TEAM-FG_PCT"": 49, ""HOME-TEAM-FG3M"": 3, ""VIS-TEAM-FG3M"": 8, ""HOME-TEAM-FG3A"": 16, ""VIS-TEAM-FG3A"": 19, ""HOME-TEAM-FG3_PCT"": 19, ""VIS-TEAM-FG3_PCT"": 42, ""HOME-TEAM-FTM"": 18, ""VIS-TEAM-FTM"": 23, ""HOME-TEAM-FTA"": 24, ""VIS-TEAM-FTA"": 28, ""HOME-TEAM-FT_PCT"": 75, ""VIS-TEAM-FT_PCT"": 82, ""HOME-TEAM-REB"": 38, ""VIS-TEAM-REB"": 49, ""HOME-TEAM-AST"": 15, ""VIS-TEAM-AST"": 24, ""HOME-TEAM-TOV"": 9, ""VIS-TEAM-TOV"": 11, ""HOME-TEAM-WINS"": 25, ""VIS-TEAM-WINS"": 26, ""HOME-TEAM-LOSSES"": 34, ""VIS-TEAM-LOSSES"": 33, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 10, ""VIS-TEAM-STANDING"": 8, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
The Lakers will finish out The Lakers 5 game road trip Monday when The Lakers take on the 76ers . ,"{""HOME-TEAM-PTS_QTR1"": 30, ""VIS-TEAM-PTS_QTR1"": 19, ""HOME-NEXT-HOME"": 1, ""HOME-NEXT-VIS"": 0, ""VIS-NEXT-HOME"": 0, ""VIS-NEXT-VIS"": 1, ""HOME-TEAM-PTS_QTR2"": 31, ""VIS-TEAM-PTS_QTR2"": 31, ""HOME-TEAM-PTS_QTR3"": 24, ""VIS-TEAM-PTS_QTR3"": 24, ""HOME-TEAM-PTS_QTR4"": 22, ""VIS-TEAM-PTS_QTR4"": 25, ""HOME-TEAM-PTS"": 107, ""VIS-TEAM-PTS"": 99, ""HOME-TEAM-FGM"": 42, ""VIS-TEAM-FGM"": 42, ""HOME-TEAM-FGA"": 87, ""VIS-TEAM-FGA"": 91, ""HOME-TEAM-FG_PCT"": 48, ""VIS-TEAM-FG_PCT"": 46, ""HOME-TEAM-FG3M"": 8, ""VIS-TEAM-FG3M"": 6, ""HOME-TEAM-FG3A"": 28, ""VIS-TEAM-FG3A"": 18, ""HOME-TEAM-FG3_PCT"": 29, ""VIS-TEAM-FG3_PCT"": 33, ""HOME-TEAM-FTM"": 15, ""VIS-TEAM-FTM"": 9, ""HOME-TEAM-FTA"": 21, ""VIS-TEAM-FTA"": 11, ""HOME-TEAM-FT_PCT"": 71, ""VIS-TEAM-FT_PCT"": 82, ""HOME-TEAM-REB"": 43, ""VIS-TEAM-REB"": 43, ""HOME-TEAM-AST"": 29, ""VIS-TEAM-AST"": 25, ""HOME-TEAM-TOV"": 8, ""VIS-TEAM-TOV"": 11, ""HOME-TEAM-WINS"": 32, ""VIS-TEAM-WINS"": 19, ""HOME-TEAM-LOSSES"": 40, ""VIS-TEAM-LOSSES"": 53, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 8, ""VIS-TEAM-STANDING"": 14, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
The Nets host the East-leading Atlanta Hawks on Wednesday 4 days removed from a 131 - 99 loss in Atlanta . ,"{""HOME-TEAM-PTS_QTR1"": 22, ""VIS-TEAM-PTS_QTR1"": 25, ""HOME-NEXT-HOME"": 1, ""HOME-NEXT-VIS"": 0, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 32, ""VIS-TEAM-PTS_QTR2"": 13, ""HOME-TEAM-PTS_QTR3"": 23, ""VIS-TEAM-PTS_QTR3"": 26, ""HOME-TEAM-PTS_QTR4"": 29, ""VIS-TEAM-PTS_QTR4"": 32, ""HOME-TEAM-PTS"": 106, ""VIS-TEAM-PTS"": 96, ""HOME-TEAM-FGM"": 41, ""VIS-TEAM-FGM"": 39, ""HOME-TEAM-FGA"": 91, ""VIS-TEAM-FGA"": 87, ""HOME-TEAM-FG_PCT"": 45, ""VIS-TEAM-FG_PCT"": 45, ""HOME-TEAM-FG3M"": 6, ""VIS-TEAM-FG3M"": 11, ""HOME-TEAM-FG3A"": 14, ""VIS-TEAM-FG3A"": 26, ""HOME-TEAM-FG3_PCT"": 43, ""VIS-TEAM-FG3_PCT"": 42, ""HOME-TEAM-FTM"": 18, ""VIS-TEAM-FTM"": 7, ""HOME-TEAM-FTA"": 23, ""VIS-TEAM-FTA"": 9, ""HOME-TEAM-FT_PCT"": 78, ""VIS-TEAM-FT_PCT"": 78, ""HOME-TEAM-REB"": 46, ""VIS-TEAM-REB"": 50, ""HOME-TEAM-AST"": 25, ""VIS-TEAM-AST"": 17, ""HOME-TEAM-TOV"": 6, ""VIS-TEAM-TOV"": 12, ""HOME-TEAM-WINS"": 36, ""VIS-TEAM-WINS"": 50, ""HOME-TEAM-LOSSES"": 41, ""VIS-TEAM-LOSSES"": 27, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 7, ""VIS-TEAM-STANDING"": 6, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
Houston will return home to host the New_Orleans Pelicans on Thursday . ,"{""HOME-TEAM-PTS_QTR1"": 29, ""VIS-TEAM-PTS_QTR1"": 25, ""HOME-NEXT-HOME"": 1, ""HOME-NEXT-VIS"": 0, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 31, ""VIS-TEAM-PTS_QTR2"": 30, ""HOME-TEAM-PTS_QTR3"": 18, ""VIS-TEAM-PTS_QTR3"": 20, ""HOME-TEAM-PTS_QTR4"": 21, ""VIS-TEAM-PTS_QTR4"": 24, ""HOME-TEAM-PTS"": 111, ""VIS-TEAM-PTS"": 115, ""HOME-TEAM-FGM"": 40, ""VIS-TEAM-FGM"": 35, ""HOME-TEAM-FGA"": 99, ""VIS-TEAM-FGA"": 85, ""HOME-TEAM-FG_PCT"": 40, ""VIS-TEAM-FG_PCT"": 41, ""HOME-TEAM-FG3M"": 13, ""VIS-TEAM-FG3M"": 8, ""HOME-TEAM-FG3A"": 30, ""VIS-TEAM-FG3A"": 28, ""HOME-TEAM-FG3_PCT"": 43, ""VIS-TEAM-FG3_PCT"": 29, ""HOME-TEAM-FTM"": 18, ""VIS-TEAM-FTM"": 37, ""HOME-TEAM-FTA"": 23, ""VIS-TEAM-FTA"": 48, ""HOME-TEAM-FT_PCT"": 78, ""VIS-TEAM-FT_PCT"": 77, ""HOME-TEAM-REB"": 51, ""VIS-TEAM-REB"": 55, ""HOME-TEAM-AST"": 30, ""VIS-TEAM-AST"": 17, ""HOME-TEAM-TOV"": 15, ""VIS-TEAM-TOV"": 16, ""HOME-TEAM-WINS"": 10, ""VIS-TEAM-WINS"": 19, ""HOME-TEAM-LOSSES"": 15, ""VIS-TEAM-LOSSES"": 5, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 12, ""VIS-TEAM-STANDING"": 3, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 3}"
The Charlotte Hornets begin a home - and - home set with the Wizards on Monday . ,"{""HOME-TEAM-PTS_QTR1"": 15, ""VIS-TEAM-PTS_QTR1"": 30, ""HOME-NEXT-HOME"": 0, ""HOME-NEXT-VIS"": 1, ""VIS-NEXT-HOME"": 0, ""VIS-NEXT-VIS"": 1, ""HOME-TEAM-PTS_QTR2"": 15, ""VIS-TEAM-PTS_QTR2"": 32, ""HOME-TEAM-PTS_QTR3"": 22, ""VIS-TEAM-PTS_QTR3"": 18, ""HOME-TEAM-PTS_QTR4"": 34, ""VIS-TEAM-PTS_QTR4"": 24, ""HOME-TEAM-PTS"": 86, ""VIS-TEAM-PTS"": 104, ""HOME-TEAM-FGM"": 33, ""VIS-TEAM-FGM"": 44, ""HOME-TEAM-FGA"": 92, ""VIS-TEAM-FGA"": 93, ""HOME-TEAM-FG_PCT"": 36, ""VIS-TEAM-FG_PCT"": 47, ""HOME-TEAM-FG3M"": 5, ""VIS-TEAM-FG3M"": 0, ""HOME-TEAM-FG3A"": 24, ""VIS-TEAM-FG3A"": 11, ""HOME-TEAM-FG3_PCT"": 21, ""VIS-TEAM-FG3_PCT"": 0, ""HOME-TEAM-FTM"": 15, ""VIS-TEAM-FTM"": 16, ""HOME-TEAM-FTA"": 20, ""VIS-TEAM-FTA"": 25, ""HOME-TEAM-FT_PCT"": 75, ""VIS-TEAM-FT_PCT"": 64, ""HOME-TEAM-REB"": 44, ""VIS-TEAM-REB"": 57, ""HOME-TEAM-AST"": 21, ""VIS-TEAM-AST"": 32, ""HOME-TEAM-TOV"": 12, ""VIS-TEAM-TOV"": 10, ""HOME-TEAM-WINS"": 19, ""VIS-TEAM-WINS"": 20, ""HOME-TEAM-LOSSES"": 29, ""VIS-TEAM-LOSSES"": 27, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 11, ""VIS-TEAM-STANDING"": 8, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 2, ""VIS-STREAK-COUNT"": 3}"
